incident_id,date,address,n_killed,n_injured,latitude,longitude,city,state_name,state_ab,county,mean_income,median_income,poverty_population,poverty_rate,unemployed_n,unemployed_rate
433970,21-10-15,5821 San Juan Avenue,0,1,30.283,-81.7444,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
435253,22-10-15,700 block of North State Road 7,1,0,26.1301,-80.202,lauderhill,Florida,FL,Alachua,30750.0,26771.0,"46,916",18.4,4105.0,2.9
435263,22-10-15,8186 Northwest 99th Terrace,1,0,25.8641,-80.3298,hialeah gardens,Florida,FL,Alachua,57174.0,39071.0,"46,916",18.4,4105.0,2.9
436180,23-10-15,Hunt Road,0,1,27.959,-81.7757,winter haven,Florida,FL,Alachua,72962.0,58675.0,"46,916",18.4,4105.0,2.9
435266,23-10-15,8700 block of Deep Maple Drive,0,1,27.8743,-82.351,brandon,Florida,FL,Hillsborough,66412.0,56296.0,"195,684",13.5,23152.0,3.1
435255,23-10-15,West Pine Street,0,1,28.5411,-81.3973,orlando,Florida,FL,Orange,43567.0,36551.0,"171,599",12.6,22173.0,2.9
437538,23-10-15,N State Rd 7 and Lakeside Dr,0,1,26.191999999999997,-80.2039,lauderdale lakes,Florida,FL,Alachua,41149.0,33803.0,"46,916",18.4,4105.0,2.9
447233,23-10-15,2100 NW 42nd Ave,0,0,25.7968,-80.2762,miami springs,Florida,FL,Miami-Dade,69964.0,53081.0,"419,056",15.7,33065.0,2.4
447231,23-10-15,100 Terminal Drive,0,0,26.0698,-80.1367,dania beach,Florida,FL,Alachua,69836.0,64961.0,"46,916",18.4,4105.0,2.9
435250,23-10-15,1800 block of Northwest 52nd Avenue,2,0,26.148000000000003,-80.22,lauderhill,Florida,FL,Alachua,30750.0,26771.0,"46,916",18.4,4105.0,2.9
437544,24-10-15,1300 block of Avenue T,0,0,26.7743,-80.0827,riviera beach,Florida,FL,Alachua,26291.0,19345.0,"46,916",18.4,4105.0,2.9
437498,24-10-15,4800 block of Playschool Drive,0,1,30.2521,-81.7759,orange park,Florida,FL,Clay,53077.0,43800.0,"18,095",8.3,3251.0,3.0
437545,24-10-15,2901 Northwest Federal Highway,0,2,27.2425,-80.2712,jensen beach,Florida,FL,Alachua,105987.0,84176.0,"46,916",18.4,4105.0,2.9
437473,24-10-15,1518 Northeast 43rd Lane,1,2,26.739,-81.9422,north fort myers,Florida,FL,Lee,58507.0,46905.0,"85,295",11.2,10911.0,3.1
437503,24-10-15,2800 block of 4th Street West,0,1,30.3428,-81.7142,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
437478,24-10-15,117 Northwest Knights Avenue,0,1,30.1936,-82.6888,lake city,Florida,FL,Alachua,48348.0,40683.0,"46,916",18.4,4105.0,2.9
437456,25-10-15,15th Street,1,0,29.2482,-81.0552,holly hill,Florida,FL,Alachua,40889.0,30377.0,"46,916",18.4,4105.0,2.9
437469,25-10-15,21st Street Southwest,0,1,26.5932,-81.6946,lehigh acres,Florida,FL,Alachua,88881.0,43815.0,"46,916",18.4,4105.0,2.9
437471,25-10-15,1465 Ortiz Avenue,0,1,26.6513,-81.812,fort myers,Florida,FL,Lee,20533.0,18545.0,"85,295",11.2,10911.0,3.1
437552,25-10-15,157 Cajer Posey Road,1,0,30.1959,-84.34,tallahassee,Florida,FL,Alachua,53587.0,39098.0,"46,916",18.4,4105.0,2.9
437468,26-10-15,2900 block of Thomas Street,0,0,26.6373,-81.8546,fort myers,Florida,FL,Lee,20533.0,18545.0,"85,295",11.2,10911.0,3.1
438724,27-10-15,1900 block of Jammes Road,1,0,30.2846,-81.7478,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
437928,27-10-15,4700 block of Northwest 87th Lane,1,0,26.2896,-80.2437,parkland,Florida,FL,Alachua,118346.0,112964.0,"46,916",18.4,4105.0,2.9
448029,27-10-15,100 Terminal Drive,0,0,26.0698,-80.1367,dania beach,Florida,FL,Alachua,69836.0,64961.0,"46,916",18.4,4105.0,2.9
438718,28-10-15,3600 block of Seminole Avenue,1,0,26.6631,-81.8407,fort myers,Florida,FL,Lee,20533.0,18545.0,"85,295",11.2,10911.0,3.1
438720,28-10-15,Atlantic Boulevard,1,0,30.3234,-81.53399999999999,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
438728,28-10-15,PGA Boulevard,0,1,26.8391,-80.1298,palm beach gardens,Florida,FL,Alachua,49419.0,43499.0,"46,916",18.4,4105.0,2.9
448088,28-10-15,2400 Yankee Clipper Dr,0,0,30.4879,-81.6675,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
